SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
27526,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,22-05-2021 09:00,NaN
27527,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,22-05-2021 10:00,NaN
27528,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,22-05-2021 11:00,NaN
27529,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,22-05-2021 12:00,NaN
27530,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,22-05-2021 13:00,NaN
27531,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,22-05-2021 14:00,NaN
27532,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,22-05-2021 15:00,NaN
27533,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,22-05-2021 16:00,NaN
27534,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,22-05-2021 17:00,NaN
27535,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,22-05-2021 18:00,NaN
27536,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,22-05-2021 19:00,NaN
27537,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,22-05-2021 20:00,NaN
27538,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,22-05-2021 21:00,NaN
27539,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,22-05-2021 22:00,NaN
27540,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,22-05-2021 23:00,NaN
27541,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 00:00,NaN
27542,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 01:00,NaN
27543,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 02:00,NaN
27544,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 03:00,NaN
27545,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 04:00,NaN
27546,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 05:00,NaN
27547,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 06:00,NaN
27548,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 07:00,NaN
27549,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 08:00,NaN
27550,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 09:00,NaN
27551,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 10:00,NaN
27552,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 11:00,NaN
27553,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 12:00,NaN
27554,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 13:00,NaN
27555,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 14:00,NaN
27556,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 15:00,NaN
27557,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 16:00,NaN
27558,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 17:00,NaN
27559,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 18:00,NaN
27560,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 19:00,NaN
27561,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 20:00,NaN
27562,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 21:00,NaN
27563,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 22:00,NaN
27564,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,23-05-2021 23:00,NaN
27565,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 00:00,NaN
27566,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 01:00,NaN
27567,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 02:00,NaN
27568,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 03:00,NaN
27569,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 04:00,NaN
27570,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 05:00,NaN
27571,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 06:00,NaN
27572,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 07:00,NaN
27573,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 08:00,NaN
27574,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 09:00,NaN
27575,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 10:00,NaN
27576,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 11:00,NaN
27577,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 12:00,NaN
27578,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 13:00,NaN
27579,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 14:00,NaN
27580,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 15:00,NaN
27581,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 16:00,NaN
27582,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 17:00,NaN
27583,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 18:00,NaN
27584,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 19:00,NaN
27585,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 20:00,NaN
27586,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 21:00,NaN
27587,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 22:00,NaN
27588,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,24-05-2021 23:00,NaN
27589,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 00:00,NaN
27590,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 01:00,NaN
27591,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 02:00,NaN
27592,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 03:00,NaN
27593,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 04:00,NaN
27594,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 05:00,NaN
27595,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 06:00,NaN
27596,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 07:00,NaN
27597,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 08:00,NaN
27598,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 09:00,NaN
27599,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 10:00,NaN
27600,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 11:00,NaN
27601,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 12:00,NaN
27602,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 13:00,NaN
27603,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 14:00,NaN
27604,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 15:00,NaN
27605,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 16:00,NaN
27606,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 17:00,NaN
27607,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 18:00,NaN
27608,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 19:00,NaN
27609,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 20:00,NaN
27610,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 21:00,NaN
27611,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 22:00,NaN
27612,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,25-05-2021 23:00,NaN
27613,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 00:00,NaN
27614,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 01:00,NaN
27615,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 02:00,NaN
27616,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 03:00,NaN
27617,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 04:00,NaN
27618,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 05:00,NaN
27619,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 06:00,NaN
27620,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 07:00,NaN
27621,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 08:00,NaN
27622,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 09:00,NaN
27623,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 10:00,NaN
27624,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 11:00,NaN
27625,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 12:00,NaN
27626,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 13:00,NaN
27627,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 14:00,NaN
27628,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 15:00,NaN
27629,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 16:00,NaN
27630,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 17:00,NaN
27631,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 18:00,NaN
27632,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 19:00,NaN
27633,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 20:00,NaN
27634,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 21:00,NaN
27635,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 22:00,NaN
27636,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,26-05-2021 23:00,NaN
27637,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 00:00,NaN
27638,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 01:00,NaN
27639,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 02:00,NaN
27640,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 03:00,NaN
27641,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 04:00,NaN
27642,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 05:00,NaN
27643,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 06:00,NaN
27644,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 07:00,NaN
27645,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 08:00,NaN
27646,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 09:00,NaN
27647,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 10:00,NaN
27648,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 11:00,NaN
27649,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 12:00,NaN
27650,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 13:00,NaN
27651,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 14:00,NaN
27652,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 15:00,NaN
27653,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 16:00,NaN
27654,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,27-05-2021 17:00,NaN
27655,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,28-05-2021 00:00,NaN
27656,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,28-05-2021 01:00,NaN
27657,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,28-05-2021 02:00,NaN
27658,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,28-05-2021 03:00,NaN
27659,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,28-05-2021 04:00,NaN
27660,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,28-05-2021 05:00,NaN
27661,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,28-05-2021 06:00,NaN
27662,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,28-05-2021 07:00,NaN
27663,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,28-05-2021 08:00,NaN
27664,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,28-05-2021 09:00,NaN
27665,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,28-05-2021 10:00,NaN
27666,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,28-05-2021 11:00,NaN
27667,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,29-05-2021 00:00,NaN
27668,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,29-05-2021 01:00,NaN
27669,Goalpara,CWC,18,Assam,287,GOALPARA,BALIJANA,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,26.18472222,90.63388889,29-05-2021 02:00,NaN
